Index     ons     dos     tros         x1          y1          z1        x2        y2         z2         x3         y3          z3
6894        3      0       0     0.909977   25.000000   -0.749466       inf           inf           inf       inf   inf   inf
6895        3      0       0     0.981506   25.000000   -0.751274       inf           inf           inf       inf   inf   inf
6896        1      3       0     -0.012735   -0.010372   0.000000   0.675862   25.000000   0.750619      inf         inf         inf   
6897        1      3       0     -0.016454   -0.007661   0.000000   0.653051   25.000000   0.750619      inf         inf         inf   
6898        1      3       0     -0.025611   -0.004547   0.000000   0.597514   25.000000   0.750618      inf         inf         inf   
6899        3      0       0     0.869833   25.000000   -0.752734       inf           inf           inf       inf   inf   inf
6900        3      0       0     0.986827   25.000000   -0.750962       inf           inf           inf       inf   inf   inf
6901        3      0       0     0.831916   25.000000   -0.753396       inf           inf           inf       inf   inf   inf
6902        2      1       3     -0.000247   -0.364791   0.011307   -0.011418   0.012797   0.000000   -0.750670   25.000000   0.750562
6903        2      1       3     -0.000023   -0.111985   0.003130   -0.003134   -0.007888   0.000000   -0.750665   25.000000   0.750567
6904        2      1       3     -0.000229   -0.351619   0.010530   -0.010609   -0.000951   0.000000   -0.750681   25.000000   0.750552
6905        1      2       3     -0.008259   0.009736   0.000000   -0.000154   0.295951   0.008597   -0.750655   25.000000   0.750577
6906        1      3       0     -0.009567   0.007481   0.000000   0.691913   25.000000   0.750617      inf         inf         inf   
6907        2      1       3     -0.000121   -0.256617   0.008150   -0.008213   0.015692   0.000000   -0.750652   25.000000   0.750580
6908        1      2       3     -0.007947   0.005953   0.000000   -0.000139   0.280869   0.008256   -0.750651   25.000000   0.750581
6909        1      3       0     -0.023390   -0.010461   0.000000   0.611769   25.000000   0.750619      inf         inf         inf   
6910        1      3       0     -0.039395   0.007320   0.000000   0.513102   25.000000   0.750617      inf         inf         inf   
6911        1      3       0     -0.036506   -0.010901   0.000000   0.532906   25.000000   0.750619      inf         inf         inf   
6912        1      3       0     -0.045475   0.004776   0.000000   0.476962   25.000000   0.750617      inf         inf         inf   
6913        1      3       0     -0.044606   -0.007512   0.000000   0.483735   25.000000   0.750619      inf         inf         inf   
6914        1      3       0     -0.027908   0.004362   0.000000   0.582404   25.000000   0.750617      inf         inf         inf   
6915        1      3       0     -0.049949   -0.005655   0.000000   0.451382   25.000000   0.750618      inf         inf         inf   
6916        3      0       0     0.864435   25.000000   -0.752015       inf           inf           inf       inf   inf   inf
6917        1      2       3     -0.006566   -0.005905   0.000000   -0.000085   0.219559   0.006768   -0.750638   25.000000   0.750595
6918        1      3       0     -0.050015   -0.000351   0.000000   0.450344   25.000000   0.750618      inf         inf         inf   
6919        1      3       0     -0.016514   0.006026   0.000000   0.650494   25.000000   0.750617      inf         inf         inf   
6920        1      3       0     -0.019807   -0.005553   0.000000   0.632555   25.000000   0.750618      inf         inf         inf   
6921        3      0       0     0.860109   25.000000   -0.750659       inf           inf           inf       inf   inf   inf
6922        3      0       0     0.954354   25.000000   -0.752315       inf           inf           inf       inf   inf   inf
6923        1      3       0     -0.014660   -0.002454   0.000000   0.662992   25.000000   0.750618      inf         inf         inf   
6924        3      0       0     0.837513   25.000000   -0.751275       inf           inf           inf       inf   inf   inf
6925        1      3       0     -0.013639   -0.016509   0.000000   0.671434   25.000000   0.750620      inf         inf         inf   
6926        1      2       3     -0.006492   0.011243   0.000000   -0.000097   0.234352   0.006702   -0.750631   25.000000   0.750602
6927        3      0       0     0.973988   25.000000   -0.747669       inf           inf           inf       inf   inf   inf
6928        1      3       0     -0.025127   0.000051   0.000000   0.599733   25.000000   0.750618      inf         inf         inf   
6929        1      2       3     -0.004431   -0.005142   0.000000   -0.000038   0.145468   0.004521   -0.750633   25.000000   0.750600
6930        1      3       0     -0.039343   0.003046   0.000000   0.513981   25.000000   0.750617      inf         inf         inf   
6931        1      3       0     -0.041170   0.014725   0.000000   0.501492   25.000000   0.750616      inf         inf         inf   
6932        1      3       0     -0.022526   -0.016563   0.000000   0.617902   25.000000   0.750620      inf         inf         inf   
6933        1      3       0     -0.025349   0.001439   0.000000   0.598196   25.000000   0.750617      inf         inf         inf   
6934        2      1       3     -0.000104   -0.238240   0.006706   -0.006726   -0.015581   0.000000   -0.750652   25.000000   0.750579
6935        1      3       0     -0.043512   -0.012047   0.000000   0.490895   25.000000   0.750619      inf         inf         inf   
6936        1      3       0     -0.017215   0.013919   0.000000   0.645038   25.000000   0.750616      inf         inf         inf   
6937        1      3       0     -0.031514   -0.003142   0.000000   0.561837   25.000000   0.750618      inf         inf         inf   
6938        3      0       0     0.944447   25.000000   -0.752781       inf           inf           inf       inf   inf   inf
6939        1      3       0     -0.042752   -0.000403   0.000000   0.493967   25.000000   0.750618      inf         inf         inf   
6940        1      3       0     -0.034962   -0.010383   0.000000   0.542123   25.000000   0.750619      inf         inf         inf   
6941        3      0       0     0.846594   25.000000   -0.753319       inf           inf           inf       inf   inf   inf
6942        1      2       3     -0.002677   -0.011513   0.000000   -0.000011   0.078667   0.002707   -0.750645   25.000000   0.750587
6943        1      3       0     -0.021643   0.006799   0.000000   0.619615   25.000000   0.750617      inf         inf         inf   
6944        2      1       3     -0.000165   -0.299253   0.009416   -0.009497   0.015316   0.000000   -0.750678   25.000000   0.750554
6945        2      1       3     -0.000000   -0.000255   0.000164   -0.000164   0.005197   0.000000   -0.750673   25.000000   0.750559
6946        2      1       3     -0.000017   -0.096705   0.003371   -0.003385   0.015920   0.000000   -0.750632   25.000000   0.750602
6947        1      3       0     -0.047444   0.010931   0.000000   0.464399   25.000000   0.750616      inf         inf         inf   
6948        3      0       0     1.032527   25.000000   -0.753131       inf           inf           inf       inf   inf   inf
6949        3      0       0     0.910842   25.000000   -0.748543       inf           inf           inf       inf   inf   inf
6950        1      3       0     -0.033850   0.001971   0.000000   0.547093   25.000000   0.750617      inf         inf         inf   
6951        2      1       3     -0.000046   -0.158563   0.004669   -0.004683   -0.003147   0.000000   -0.750665   25.000000   0.750567
6952        1      3       0     -0.034497   -0.004812   0.000000   0.544147   25.000000   0.750618      inf         inf         inf   
6953        1      3       0     -0.039490   -0.003840   0.000000   0.514010   25.000000   0.750618      inf         inf         inf   
6954        3      0       0     1.049064   25.000000   -0.751468       inf           inf           inf       inf   inf   inf
6955        1      3       0     -0.020134   0.012443   0.000000   0.627785   25.000000   0.750616      inf         inf         inf   
6956        3      0       0     0.871810   25.000000   -0.748856       inf           inf           inf       inf   inf   inf
6957        3      0       0     0.941672   25.000000   -0.753214       inf           inf           inf       inf   inf   inf
6958        3      0       0     0.837232   25.000000   -0.749614       inf           inf           inf       inf   inf   inf
6959        1      3       0     -0.009929   0.006815   0.000000   0.689852   25.000000   0.750617      inf         inf         inf   
6960        2      1       3     -0.000093   -0.224840   0.007190   -0.007240   0.015360   0.000000   -0.750665   25.000000   0.750567
6961        2      1       3     -0.000021   -0.108422   0.003709   -0.003726   0.015486   0.000000   -0.750674   25.000000   0.750558
6962        3      0       0     0.851084   25.000000   -0.748279       inf           inf           inf       inf   inf   inf
6963        3      0       0     0.910688   25.000000   -0.748842       inf           inf           inf       inf   inf   inf
6964        1      3       0     -0.030415   -0.016473   0.000000   0.570364   25.000000   0.750620      inf         inf         inf   
6965        3      0       0     0.971150   25.000000   -0.752694       inf           inf           inf       inf   inf   inf
6966        1      2       3     -0.007186   0.003573   0.000000   -0.000111   0.251250   0.007438   -0.750663   25.000000   0.750569
6967        3      0       0     1.023154   25.000000   -0.752618       inf           inf           inf       inf   inf   inf
6968        3      0       0     0.868345   25.000000   -0.751591       inf           inf           inf       inf   inf   inf
6969        1      2       3     -0.008492   -0.013177   0.000000   -0.000139   0.280936   0.008826   -0.750672   25.000000   0.750560
6970        3      0       0     0.964630   25.000000   -0.748511       inf           inf           inf       inf   inf   inf
6971        2      1       3     -0.000173   -0.306277   0.009335   -0.009404   0.004973   0.000000   -0.750630   25.000000   0.750604
6972        1      2       3     -0.003814   0.010858   0.000000   -0.000035   0.140270   0.003887   -0.750661   25.000000   0.750570
6973        3      0       0     1.022775   25.000000   -0.748918       inf           inf           inf       inf   inf   inf
6974        2      1       3     -0.000022   -0.109318   0.003018   -0.003021   -0.008994   0.000000   -0.750640   25.000000   0.750592
6975        2      1       3     -0.000072   -0.197951   0.005894   -0.005917   -0.001715   0.000000   -0.750670   25.000000   0.750561
6976        3      0       0     0.882473   25.000000   -0.751616       inf           inf           inf       inf   inf   inf
6977        1      3       0     -0.014349   0.014396   0.000000   0.662120   25.000000   0.750616      inf         inf         inf   
6978        3      0       0     0.969541   25.000000   -0.747709       inf           inf           inf       inf   inf   inf
6979        1      3       0     -0.027150   -0.001995   0.000000   0.587891   25.000000   0.750618      inf         inf         inf   
6980        3      0       0     0.925590   25.000000   -0.753191       inf           inf           inf       inf   inf   inf
6981        1      3       0     -0.033478   -0.004100   0.000000   0.550173   25.000000   0.750618      inf         inf         inf   
6982        1      3       0     -0.021868   -0.008940   0.000000   0.620690   25.000000   0.750619      inf         inf         inf   
6983        3      0       0     0.832930   25.000000   -0.750825       inf           inf           inf       inf   inf   inf
6984        3      0       0     1.028518   25.000000   -0.750736       inf           inf           inf       inf   inf   inf
6985        1      3       0     -0.015404   0.011262   0.000000   0.656308   25.000000   0.750616      inf         inf         inf   
6986        3      0       0     0.940341   25.000000   -0.750172       inf           inf           inf       inf   inf   inf
6987        3      0       0     0.888662   25.000000   -0.747632       inf           inf           inf       inf   inf   inf
6988        3      0       0     0.929718   25.000000   -0.751842       inf           inf           inf       inf   inf   inf
6989        3      0       0     1.002188   25.000000   -0.752032       inf           inf           inf       inf   inf   inf
6990        3      0       0     0.870915   25.000000   -0.752908       inf           inf           inf       inf   inf   inf
6991        1      3       0     -0.025303   0.007005   0.000000   0.597636   25.000000   0.750617      inf         inf         inf   
6992        1      3       0     -0.034797   0.015515   0.000000   0.539542   25.000000   0.750615      inf         inf         inf   
6993        3      0       0     0.906541   25.000000   -0.751182       inf           inf           inf       inf   inf   inf
6994        3      0       0     0.958637   25.000000   -0.748938       inf           inf           inf       inf   inf   inf
6995        1      3       0     -0.045091   0.007048   0.000000   0.478982   25.000000   0.750617      inf         inf         inf   
6996        3      0       0     1.022221   25.000000   -0.748095       inf           inf           inf       inf   inf   inf
6997        3      0       0     0.972269   25.000000   -0.750207       inf           inf           inf       inf   inf   inf
6998        3      0       0     0.861768   25.000000   -0.753090       inf           inf           inf       inf   inf   inf
6999        1      3       0     -0.046832   -0.000579   0.000000   0.469486   25.000000   0.750618      inf         inf         inf   
7000        1      3       0     -0.042248   -0.011034   0.000000   0.498372   25.000000   0.750619      inf         inf         inf   
7001        3      0       0     0.910523   25.000000   -0.752034       inf           inf           inf       inf   inf   inf
7002        3      0       0     0.875392   25.000000   -0.747863       inf           inf           inf       inf   inf   inf
7003        1      2       3     -0.000564   -0.007370   0.000000   -0.000000   0.011456   0.000565   -0.750619   25.000000   0.750618
7004        3      0       0     1.044956   25.000000   -0.748218       inf           inf           inf       inf   inf   inf
7005        1      3       0     -0.014875   0.005894   0.000000   0.660345   25.000000   0.750617      inf         inf         inf   
7006        3      0       0     0.912499   25.000000   -0.753261       inf           inf           inf       inf   inf   inf
7007        2      1       3     -0.000002   -0.033212   0.000538   -0.000537   -0.015366   0.000000   -0.750635   25.000000   0.750598
7008        1      3       0     -0.016595   0.013344   0.000000   0.648844   25.000000   0.750616      inf         inf         inf   
7009        1      3       0     -0.046213   0.011788   0.000000   0.471668   25.000000   0.750616      inf         inf         inf   
7010        1      3       0     -0.028981   0.015262   0.000000   0.574390   25.000000   0.750616      inf         inf         inf   
7011        3      0       0     0.992497   25.000000   -0.751900       inf           inf           inf       inf   inf   inf
7012        1      3       0     -0.021430   -0.000895   0.000000   0.622082   25.000000   0.750618      inf         inf         inf   
7013        3      0       0     0.860178   25.000000   -0.753195       inf           inf           inf       inf   inf   inf
7014        1      3       0     -0.032225   -0.006522   0.000000   0.558044   25.000000   0.750618      inf         inf         inf   
7015        3      0       0     1.045334   25.000000   -0.747794       inf           inf           inf       inf   inf   inf
7016        3      0       0     0.997126   25.000000   -0.748871       inf           inf           inf       inf   inf   inf
7017        1      3       0     -0.018665   0.007678   0.000000   0.637333   25.000000   0.750617      inf         inf         inf   
7018        2      1       3     -0.000019   -0.101839   0.002772   -0.002774   -0.009685   0.000000   -0.750670   25.000000   0.750562
7019        1      3       0     -0.017283   -0.011598   0.000000   0.648693   25.000000   0.750619      inf         inf         inf   
7020        3      0       0     1.039320   25.000000   -0.748797       inf           inf           inf       inf   inf   inf
7021        2      1       3     -0.000180   -0.311872   0.009368   -0.009431   0.000156   0.000000   -0.750643   25.000000   0.750590
7022        1      3       0     -0.048896   -0.010137   0.000000   0.458257   25.000000   0.750619      inf         inf         inf   
7023        3      0       0     0.981811   25.000000   -0.752553       inf           inf           inf       inf   inf   inf
7024        3      0       0     0.872040   25.000000   -0.751553       inf           inf           inf       inf   inf   inf
7025        3      0       0     0.954323   25.000000   -0.749484       inf           inf           inf       inf   inf   inf
7026        3      0       0     0.952460   25.000000   -0.750976       inf           inf           inf       inf   inf   inf
7027        1      2       3     -0.006977   -0.012336   0.000000   -0.000092   0.227595   0.007201   -0.750675   25.000000   0.750556
7028        1      2       3     -0.002285   -0.003410   0.000000   -0.000010   0.073499   0.002309   -0.750670   25.000000   0.750561
7029        3      0       0     0.973981   25.000000   -0.749693       inf           inf           inf       inf   inf   inf
7030        3      0       0     0.931078   25.000000   -0.752326       inf           inf           inf       inf   inf   inf
7031        2      1       3     -0.000164   -0.298398   0.009311   -0.009388   0.012515   0.000000   -0.750649   25.000000   0.750583
7032        1      3       0     -0.010771   0.009254   0.000000   0.684399   25.000000   0.750616      inf         inf         inf   
7033        1      2       3     -0.007935   -0.014504   0.000000   -0.000119   0.259577   0.008225   -0.750648   25.000000   0.750584
7034        1      3       0     -0.032155   0.001038   0.000000   0.557397   25.000000   0.750617      inf         inf         inf   
7035        3      0       0     0.981117   25.000000   -0.753576       inf           inf           inf       inf   inf   inf
7036        1      3       0     -0.025984   0.010726   0.000000   0.593001   25.000000   0.750616      inf         inf         inf   
7037        1      3       0     -0.035772   0.003069   0.000000   0.535402   25.000000   0.750617      inf         inf         inf   
7038        1      3       0     -0.022607   -0.002072   0.000000   0.615194   25.000000   0.750618      inf         inf         inf   
7039        1      3       0     -0.022243   -0.009956   0.000000   0.618591   25.000000   0.750619      inf         inf         inf   
7040        2      1       3     -0.000007   -0.060329   0.001790   -0.001792   -0.000724   0.000000   -0.750634   25.000000   0.750599
7041        3      0       0     0.872010   25.000000   -0.751170       inf           inf           inf       inf   inf   inf
7042        3      0       0     0.890350   25.000000   -0.753539       inf           inf           inf       inf   inf   inf
7043        3      0       0     1.040106   25.000000   -0.752264       inf           inf           inf       inf   inf   inf
7044        2      1       3     -0.000042   -0.151602   0.004274   -0.004282   -0.009515   0.000000   -0.750676   25.000000   0.750556
7045        1      3       0     -0.013135   0.014553   0.000000   0.669364   25.000000   0.750616      inf         inf         inf   
7046        1      3       0     -0.015037   0.011974   0.000000   0.658389   25.000000   0.750616      inf         inf         inf   
7047        3      0       0     0.959003   25.000000   -0.750255       inf           inf           inf       inf   inf   inf
7048        3      0       0     0.884613   25.000000   -0.751024       inf           inf           inf       inf   inf   inf
7049        1      3       0     -0.021415   0.007136   0.000000   0.620933   25.000000   0.750617      inf         inf         inf   
7050        1      2       3     -0.004217   0.007631   0.000000   -0.000041   0.150961   0.004305   -0.750621   25.000000   0.750614
7051        1      3       0     -0.022051   0.006024   0.000000   0.617288   25.000000   0.750617      inf         inf         inf   
7052        3      0       0     0.909519   25.000000   -0.749178       inf           inf           inf       inf   inf   inf
7053        1      3       0     -0.015809   0.012390   0.000000   0.653701   25.000000   0.750616      inf         inf         inf   
7054        3      0       0     0.948663   25.000000   -0.752253       inf           inf           inf       inf   inf   inf
7055        1      3       0     -0.025462   0.007842   0.000000   0.596557   25.000000   0.750617      inf         inf         inf   
7056        1      3       0     -0.011417   0.011062   0.000000   0.680227   25.000000   0.750616      inf         inf         inf   
7057        1      3       0     -0.023358   0.007665   0.000000   0.609201   25.000000   0.750617      inf         inf         inf   
7058        3      0       0     0.996668   25.000000   -0.752871       inf           inf           inf       inf   inf   inf
7059        3      0       0     0.985170   25.000000   -0.748262       inf           inf           inf       inf   inf   inf
7060        3      0       0     0.833196   25.000000   -0.748920       inf           inf           inf       inf   inf   inf
7061        1      2       3     -0.001534   0.016575   0.000000   -0.000008   0.068083   0.001548   -0.750668   25.000000   0.750563
7062        3      0       0     0.876244   25.000000   -0.750062       inf           inf           inf       inf   inf   inf
7063        1      3       0     -0.013135   0.014137   0.000000   0.669431   25.000000   0.750616      inf         inf         inf   
7064        1      3       0     -0.039899   0.004486   0.000000   0.510450   25.000000   0.750617      inf         inf         inf   
7065        3      0       0     0.939364   25.000000   -0.750653       inf           inf           inf       inf   inf   inf
7066        3      0       0     0.887974   25.000000   -0.750934       inf           inf           inf       inf   inf   inf
7067        1      2       3     -0.006308   -0.004364   0.000000   -0.000080   0.211989   0.006495   -0.750650   25.000000   0.750581
7068        1      3       0     -0.038278   0.009645   0.000000   0.519488   25.000000   0.750616      inf         inf         inf   
7069        1      3       0     -0.040824   -0.003768   0.000000   0.505982   25.000000   0.750618      inf         inf         inf   
7070        3      0       0     0.903258   25.000000   -0.751700       inf           inf           inf       inf   inf   inf
7071        3      0       0     0.923673   25.000000   -0.753235       inf           inf           inf       inf   inf   inf
7072        3      0       0     0.975998   25.000000   -0.753377       inf           inf           inf       inf   inf   inf
7073        1      2       3     -0.005809   0.001440   0.000000   -0.000071   0.200311   0.005971   -0.750632   25.000000   0.750602
7074        1      3       0     -0.012260   -0.014893   0.000000   0.679473   25.000000   0.750620      inf         inf         inf   
7075        2      1       3     -0.000091   -0.222922   0.006820   -0.006857   0.004440   0.000000   -0.750641   25.000000   0.750591
7076        3      0       0     0.928120   25.000000   -0.750288       inf           inf           inf       inf   inf   inf
7077        1      3       0     -0.038323   0.006375   0.000000   0.519652   25.000000   0.750617      inf         inf         inf   
7078        3      0       0     0.843767   25.000000   -0.751264       inf           inf           inf       inf   inf   inf
7079        3      0       0     1.031883   25.000000   -0.748413       inf           inf           inf       inf   inf   inf
7080        3      0       0     1.008163   25.000000   -0.753508       inf           inf           inf       inf   inf   inf
7081        2      1       3     -0.000061   -0.182547   0.005623   -0.005648   0.004912   0.000000   -0.750627   25.000000   0.750607
7082        1      2       3     -0.007095   0.015161   0.000000   -0.000119   0.259770   0.007349   -0.750674   25.000000   0.750558
7083        3      0       0     0.949628   25.000000   -0.748597       inf           inf           inf       inf   inf   inf
7084        1      3       0     -0.026639   -0.005306   0.000000   0.591449   25.000000   0.750618      inf         inf         inf   
7085        2      1       3     -0.000281   -0.388902   0.011473   -0.011560   -0.007303   0.000000   -0.750635   25.000000   0.750598
7086        1      3       0     -0.034877   0.012580   0.000000   0.539465   25.000000   0.750616      inf         inf         inf   
7087        3      0       0     0.990218   25.000000   -0.749054       inf           inf           inf       inf   inf   inf
7088        1      3       0     -0.042034   0.004742   0.000000   0.497611   25.000000   0.750617      inf         inf         inf   
7089        1      3       0     -0.041534   -0.012035   0.000000   0.502796   25.000000   0.750619      inf         inf         inf   
7090        2      1       3     -0.000015   -0.089662   0.002735   -0.002741   0.001468   0.000000   -0.750625   25.000000   0.750608
7091        1      3       0     -0.018052   0.008567   0.000000   0.640871   25.000000   0.750616      inf         inf         inf   
7092        3      0       0     1.046590   25.000000   -0.751333       inf           inf           inf       inf   inf   inf
7093        1      3       0     -0.047488   0.015442   0.000000   0.463584   25.000000   0.750615      inf         inf         inf   
7094        3      0       0     0.947413   25.000000   -0.748161       inf           inf           inf       inf   inf   inf
7095        3      0       0     0.918858   25.000000   -0.748943       inf           inf           inf       inf   inf   inf
7096        3      0       0     0.911699   25.000000   -0.750669       inf           inf           inf       inf   inf   inf
7097        3      0       0     0.967273   25.000000   -0.752064       inf           inf           inf       inf   inf   inf
7098        2      1       3     -0.000008   -0.066058   0.001533   -0.001532   -0.015161   0.000000   -0.750637   25.000000   0.750596
7099        3      0       0     0.978455   25.000000   -0.750895       inf           inf           inf       inf   inf   inf
7100        2      1       3     -0.000278   -0.386455   0.011243   -0.011319   -0.012931   0.000000   -0.750637   25.000000   0.750595
7101        1      3       0     -0.025560   -0.007686   0.000000   0.598294   25.000000   0.750619      inf         inf         inf   
7102        3      0       0     0.884149   25.000000   -0.752238       inf           inf           inf       inf   inf   inf
7103        1      3       0     -0.035941   0.004725   0.000000   0.534161   25.000000   0.750617      inf         inf         inf   
7104        1      3       0     -0.008560   0.004169   0.000000   0.698512   25.000000   0.750617      inf         inf         inf   
7105        2      1       3     -0.000091   -0.222837   0.006798   -0.006834   0.003754   0.000000   -0.750659   25.000000   0.750573
7106        2      1       3     -0.000089   -0.220447   0.006489   -0.006515   -0.004520   0.000000   -0.750661   25.000000   0.750570
7107        1      3       0     -0.023615   -0.006805   0.000000   0.609856   25.000000   0.750618      inf         inf         inf   
7108        1      3       0     -0.020760   0.013242   0.000000   0.623916   25.000000   0.750616      inf         inf         inf   
7109        1      3       0     -0.042257   -0.002506   0.000000   0.497209   25.000000   0.750618      inf         inf         inf   
7110        1      2       3     -0.002270   -0.009363   0.000000   -0.000008   0.066989   0.002292   -0.750626   25.000000   0.750609
7111        3      0       0     0.939912   25.000000   -0.750082       inf           inf           inf       inf   inf   inf
7112        3      0       0     0.860486   25.000000   -0.749125       inf           inf           inf       inf   inf   inf
7113        1      3       0     -0.034449   0.010158   0.000000   0.542363   25.000000   0.750616      inf         inf         inf   
7114        1      3       0     -0.030047   0.012987   0.000000   0.568336   25.000000   0.750616      inf         inf         inf   
7115        3      0       0     0.930573   25.000000   -0.748652       inf           inf           inf       inf   inf   inf
7116        1      2       3     -0.003119   0.015850   0.000000   -0.000026   0.121373   0.003171   -0.750634   25.000000   0.750598
7117        3      0       0     0.873408   25.000000   -0.752953       inf           inf           inf       inf   inf   inf
7118        1      2       3     -0.006513   -0.009660   0.000000   -0.000081   0.213865   0.006709   -0.750649   25.000000   0.750582
7119        1      3       0     -0.013435   0.015590   0.000000   0.667397   25.000000   0.750615      inf         inf         inf   
7120        1      3       0     -0.035183   -0.002305   0.000000   0.539677   25.000000   0.750618      inf         inf         inf   
7121        3      0       0     0.839458   25.000000   -0.749283       inf           inf           inf       inf   inf   inf
7122        3      0       0     0.856015   25.000000   -0.751732       inf           inf           inf       inf   inf   inf
7123        1      3       0     -0.040643   -0.003033   0.000000   0.506978   25.000000   0.750618      inf         inf         inf   
7124        1      3       0     -0.023676   0.006965   0.000000   0.607402   25.000000   0.750617      inf         inf         inf   
7125        1      3       0     -0.037774   0.000540   0.000000   0.523733   25.000000   0.750617      inf         inf         inf   
7126        3      0       0     0.950665   25.000000   -0.748088       inf           inf           inf       inf   inf   inf
7127        3      0       0     0.867745   25.000000   -0.748877       inf           inf           inf       inf   inf   inf
7128        1      3       0     -0.018849   -0.005998   0.000000   0.638383   25.000000   0.750618      inf         inf         inf   
7129        1      3       0     -0.048552   -0.003248   0.000000   0.459485   25.000000   0.750618      inf         inf         inf   
7130        2      1       3     -0.000198   -0.327261   0.009833   -0.009904   0.000289   0.000000   -0.750644   25.000000   0.750589
7131        3      0       0     0.899116   25.000000   -0.749681       inf           inf           inf       inf   inf   inf
7132        3      0       0     0.831878   25.000000   -0.751562       inf           inf           inf       inf   inf   inf
7133        1      3       0     -0.010818   -0.013154   0.000000   0.687868   25.000000   0.750619      inf         inf         inf   
7134        1      3       0     -0.023083   -0.001298   0.000000   0.612212   25.000000   0.750618      inf         inf         inf   
7135        1      2       3     -0.006572   -0.001041   0.000000   -0.000089   0.224725   0.006778   -0.750619   25.000000   0.750616
7136        1      3       0     -0.013196   -0.015784   0.000000   0.673986   25.000000   0.750620      inf         inf         inf   
7137        2      1       3     -0.000159   -0.293246   0.008568   -0.008612   -0.008342   0.000000   -0.750650   25.000000   0.750581
7138        3      0       0     0.970465   25.000000   -0.748578       inf           inf           inf       inf   inf   inf
7139        3      0       0     0.843363   25.000000   -0.753154       inf           inf           inf       inf   inf   inf
7140        1      2       3     -0.008198   -0.000175   0.000000   -0.000142   0.283650   0.008522   -0.750667   25.000000   0.750565
7141        1      3       0     -0.050240   -0.012638   0.000000   0.450470   25.000000   0.750619      inf         inf         inf   
7142        3      0       0     1.030937   25.000000   -0.749147       inf           inf           inf       inf   inf   inf
7143        1      3       0     -0.036261   -0.000229   0.000000   0.532918   25.000000   0.750618      inf         inf         inf   
7144        2      1       3     -0.000083   -0.213059   0.006474   -0.006505   0.002676   0.000000   -0.750659   25.000000   0.750572
7145        1      3       0     -0.039922   0.010745   0.000000   0.509489   25.000000   0.750616      inf         inf         inf   
7146        3      0       0     0.992725   25.000000   -0.748222       inf           inf           inf       inf   inf   inf
7147        1      3       0     -0.017252   -0.014400   0.000000   0.649329   25.000000   0.750620      inf         inf         inf   
7148        2      1       3     -0.000186   -0.317589   0.009318   -0.009372   -0.007711   0.000000   -0.750657   25.000000   0.750575
7149        3      0       0     0.904624   25.000000   -0.751817       inf           inf           inf       inf   inf   inf
7150        3      0       0     1.008606   25.000000   -0.750358       inf           inf           inf       inf   inf   inf
7151        1      2       3     -0.002949   -0.010936   0.000000   -0.000014   0.088542   0.002986   -0.750675   25.000000   0.750557
7152        1      3       0     -0.036884   0.004154   0.000000   0.528586   25.000000   0.750617      inf         inf         inf   
7153        2      1       3     -0.000246   -0.364374   0.011150   -0.011251   0.007590   0.000000   -0.750645   25.000000   0.750587
7154        1      3       0     -0.030211   -0.012511   0.000000   0.571022   25.000000   0.750619      inf         inf         inf   
7155        1      3       0     -0.029559   0.000291   0.000000   0.573089   25.000000   0.750618      inf         inf         inf   
7156        3      0       0     0.969664   25.000000   -0.751889       inf           inf           inf       inf   inf   inf
7157        3      0       0     0.920842   25.000000   -0.750726       inf           inf           inf       inf   inf   inf
7158        3      0       0     0.893042   25.000000   -0.750972       inf           inf           inf       inf   inf   inf
7159        1      3       0     -0.030546   -0.010588   0.000000   0.568727   25.000000   0.750619      inf         inf         inf   
7160        1      3       0     -0.020573   -0.006430   0.000000   0.628085   25.000000   0.750618      inf         inf         inf   
7161        1      3       0     -0.018021   -0.004174   0.000000   0.643075   25.000000   0.750618      inf         inf         inf   
7162        1      2       3     -0.003832   -0.001879   0.000000   -0.000029   0.128042   0.003901   -0.750656   25.000000   0.750576
7163        3      0       0     0.903753   25.000000   -0.747976       inf           inf           inf       inf   inf   inf
7164        1      3       0     -0.043847   -0.016145   0.000000   0.489405   25.000000   0.750620      inf         inf         inf   
7165        2      1       3     -0.000233   -0.354429   0.010777   -0.010867   0.004873   0.000000   -0.750668   25.000000   0.750563
7166        1      3       0     -0.036732   -0.010078   0.000000   0.531434   25.000000   0.750619      inf         inf         inf   
7167        3      0       0     0.896952   25.000000   -0.751016       inf           inf           inf       inf   inf   inf
7168        3      0       0     0.844018   25.000000   -0.748524       inf           inf           inf       inf   inf   inf
7169        3      0       0     0.975838   25.000000   -0.750895       inf           inf           inf       inf   inf   inf
7170        1      3       0     -0.035284   0.013711   0.000000   0.536871   25.000000   0.750616      inf         inf         inf   
7171        1      3       0     -0.025496   0.015458   0.000000   0.595223   25.000000   0.750615      inf         inf         inf   
7172        1      3       0     -0.031107   -0.008826   0.000000   0.565098   25.000000   0.750619      inf         inf         inf   
7173        3      0       0     0.845775   25.000000   -0.748653       inf           inf           inf       inf   inf   inf
7174        3      0       0     0.852411   25.000000   -0.750709       inf           inf           inf       inf   inf   inf
7175        1      3       0     -0.042657   0.001166   0.000000   0.494331   25.000000   0.750617      inf         inf         inf   
7176        3      0       0     0.994776   25.000000   -0.748058       inf           inf           inf       inf   inf   inf
7177        1      3       0     -0.014652   0.005929   0.000000   0.661677   25.000000   0.750617      inf         inf         inf   
